seed, starting_position, habit_result, habit_len, habit_reward, prey_trajectory, predator_trajectory
29,(4;11),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,-3;-4/-3;-2/-3;-1/-3;1/-4;1/-2;1/0;1/-1;1
30,(11;4),0,13,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6,4;3/5;3/5;4/4;4/3;4/2;4/1;4/1;3/1;2/1;1/1;-1/1;-2/1;-3/0;-4
26,(10;14),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,3;-7/3;-6/3;-5/3;-4/3;-2/3;0/1;0/0;0/0;1/0;2/0;1/0;0/0;-1/0;-3/0;-4
31,(11;4),0,3,-100,0;7/0;6/0;5/0;4,4;3/3;3/2;4/1;4
31,(0;8),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,-7;-1/-7;0/-6;0/-5;0/-3;0/-2;0/-1;1
23,(0;0),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,-7;7/-6;7/-5;7/-4;7/-2;7/-2;5/-1;4/-1;2/0;1
30,(4;11),0,11,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4,-3;-4/-3;-2/-3;0/-3;1/-2;1/-3;1/-2;1/-2;2/-1;1/0;0/0;-1/0;-2
27,(10;14),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3,3;-7/3;-6/3;-5/3;-3/3;-1/3;0/2;0/0;0/1;0/0;0/0;-1
24,(0;0),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,-7;7/-5;7/-3;7/-1;7/-1;6/-1;5/-1;4/-1;2/0;1
32,(0;8),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,-7;-1/-7;0/-5;0/-4;1/-3;1/-1;1/0;1/0;2
32,(11;4),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,4;3/4;2/5;2/3;2/1;2/1;3
33,(0;8),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,-7;-1/-7;0/-5;0/-4;1/-2;1/-1;2
28,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,3;-7/3;-5/3;-4/3;-2/3;-1/2;-1/2;0/2;-1/1;-1
31,(4;11),0,14,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-3;-4/-3;-3/-3;-2/-3;-3/-3;-2/-3;0/-1;0/0;0/0;-1/0;-2/0;-3/1;-3/0;-3/0;-4/0;-5
25,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-6;7/-4;7/-5;7/-4;7/-3;7/-3;5/-3;4/-2;3/-2;2/-2;1/-2;0/-2;-1/-2;-3/-2;-4
33,(11;4),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,4;3/4;4/4;5/5;5/6;5/4;5/4;4/2;4/2;3/2;1/2;0/2;-1/1;-2/2;-2/2;-3
29,(10;14),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,3;-7/3;-5/3;-3/3;-1/3;-2/3;0/2;0/1;0
34,(0;8),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,-7;-1/-7;0/-6;0/-5;0/-4;0/-5;0/-4;0/-2;0
32,(4;11),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,-3;-4/-3;-3/-3;-1/-3;0/-2;1/-1;2
34,(11;4),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,4;3/4;2/3;3/2;3/1;3/1;2/1;1
26,(0;0),0,13,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6,-7;7/-6;7/-5;7/-3;7/-2;7/-2;6/-2;4/-2;3/-2;4/-2;2/-2;0/-1;-1/-1;-3/0;-4
33,(4;11),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2,-3;-4/-2;-4/-2;-2/-2;-1/-2;-2/-2;-1/-2;0/-2;-1/0;-1/1;-1
35,(0;8),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,-7;-1/-6;0/-7;0/-5;0/-4;0/-2;0/-1;0
35,(11;4),0,13,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6,4;3/3;3/2;3/1;3/0;3/1;3/2;3/1;2/1;1/1;0/1;-1/1;-2/0;-3/0;-4
30,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,3;-7/3;-5/3;-4/3;-2/3;0/2;0/1;0/0;0/0;1
36,(11;4),0,3,-100,0;7/0;6/0;5/0;4,4;3/3;3/2;3/1;3
27,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-6;7/-4;7/-3;7/-3;6/-2;6/-2;4/-1;3/-1;1/-1;0/-1;-1/0;-2/0;-3/0;-2/0;-4
34,(4;11),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-3;-4/-3;-3/-3;-2/-3;-1/-3;0/-4;0/-3;0/-2;0/-2;1/-1;0/0;-1/0;-2/-1;-2/-1;-4/0;-5
31,(10;14),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,3;-7/3;-6/3;-5/3;-4/4;-4/4;-3/3;-2/2;-2/1;-2/1;-1/0;-1/0;0/0;-2/0;-3/0;-5
36,(0;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;-1/-7;0/-6;0/-4;0/-3;1/-3;2/-2;2/0;2/0;1/1;1/1;0/1;-1/1;-2/1;-4/1;-5
28,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-5;7/-3;7/-4;7/-3;7/-3;6/-3;5/-2;4/-2;2/-2;1/-2;0/-1;-1/-1;-3/-2;-3/-1;-4
37,(11;4),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,4;3/4;4/5;4/5;3/5;4/4;4/3;4/2;3/1;2/1;1/1;0/1;-1/1;-3/2;-3/3;-3
35,(4;11),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,-3;-4/-3;-2/-3;0/-3;1/-2;2/-1;2
38,(11;4),0,3,-100,0;7/0;6/0;5/0;4,4;3/3;3/2;4/1;4
37,(0;8),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,-7;-1/-6;0/-5;0/-4;0/-3;1/-2;1/0;1/1;1/0;1
32,(10;14),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2,3;-7/3;-6/3;-4/3;-3/3;-2/3;-3/3;-1/2;-1/1;-1/1;-2
36,(4;11),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,-3;-4/-3;-3/-3;-2/-4;-2/-4;0/-3;0/-2;0/-1;0/-1;-1
39,(11;4),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2,4;3/3;3/2;4/2;3/0;3/-1;3/0;3/0;2/0;1/0;0
29,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-5;7/-4;7/-3;7/-2;7/-2;5/-1;4/-1;2/-1;1/-2;1/-2;0/-1;-1/-1;-2/-1;-4/0;-4
38,(0;8),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,-7;-1/-7;0/-7;-1/-7;0/-6;0/-5;0/-3;0/-1;0
37,(4;11),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,-3;-4/-3;-2/-3;0/-4;0/-3;0/-2;1/0;1/-1;1/0;1
40,(11;4),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3,4;3/4;2/3;2/2;2/1;3/1;4/1;3/1;2/0;1/0;0/0;-1
30,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-5;7/-4;7/-2;7/-1;6/-1;4/-1;5/-1;3/-1;2/-1;1/-1;0/0;0/-1;0/-1;-2/-1;-1
33,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,3;-7/2;-7/2;-5/2;-4/2;-5/2;-4/2;-3/2;-1/1;-1
38,(4;11),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2,-3;-4/-3;-3/-3;-2/-3;0/-3;1/-2;1/-2;2/0;2/0;1/0;0
39,(0;8),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,-7;-1/-7;0/-6;0/-5;0/-3;0/-2;1/0;1/0;0/0;1
41,(11;4),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,4;3/5;3/5;2/3;2/3;1/2;1/0;1/0;0/-1;0/0;0/0;-1/-1;-1/-1;-2/-1;-3/-1;-4
42,(11;4),0,4,-100,0;7/0;6/0;5/0;4/0;3,4;3/4;2/3;2/2;2/1;2
40,(0;8),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,-7;-1/-7;0/-7;-1/-6;0/-4;0/-4;-1/-4;0/-2;0
31,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-6;7/-4;7/-3;7/-2;7/-2;5/-2;4/-2;3/-2;2/-2;1/-1;0/-1;-2/-1;-3/-1;-2/-1;-3
34,(10;14),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,3;-7/3;-6/3;-4/3;-2/2;-2/2;-3/2;-2/1;-1/0;-1/1;-1/0;-1/0;-2/0;-3/-1;-3/-1;-4
39,(4;11),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-3;-4/-3;-3/-2;-3/-2;-2/-2;0/-1;1/0;1/0;2/0;1/0;0/1;0/2;0/2;-1/1;-1/2;-1
41,(0;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;-1/-7;0/-5;0/-5;1/-3;1/-3;2/-1;2/0;2/1;2/1;1/1;0/1;-1/1;-2/1;-1/1;-2
32,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-6;7/-4;7/-3;7/-4;7/-3;7/-3;5/-3;4/-3;3/-2;2/-3;2/-2;2/-2;1/-2;-1/-2;-3
43,(11;4),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,4;3/3;3/2;4/2;5/1;5/1;4/1;3/0;2
35,(10;14),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,3;-7/3;-5/3;-4/2;-4/2;-2/2;-1/1;0
42,(0;8),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3,-7;-1/-7;0/-6;0/-5;0/-5;1/-4;1/-2;1/-1;1/0;1/0;0/0;-1
40,(4;11),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-3;-4/-2;-4/-2;-3/-2;-2/-2;0/-2;-1/-3;-1/-1;-1/0;-1/1;-1/2;-1/2;0/2;-2/2;-3/2;-4
44,(11;4),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,4;3/5;3/5;2/4;2/2;2/1;2
36,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,3;-7/3;-6/3;-4/3;-3/3;-1/3;0/2;0/0;0/0;1
33,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-7;6/-6;6/-4;6/-3;6/-2;6/-3;6/-3;4/-3;3/-3;2/-2;1/-3;1/-3;0/-3;-1/-3;-3
41,(4;11),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,-3;-4/-3;-3/-3;-1/-3;0/-3;1/-1;1
45,(11;4),0,4,-100,0;7/0;6/0;5/0;4/0;3,4;3/4;2/3;2/3;3/1;3
43,(0;8),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,-7;-1/-6;0/-7;0/-6;0/-4;0/-2;0/-1;1
42,(4;11),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,-3;-4/-3;-3/-3;-2/-3;0/-2;1/-1;1/0;1/-1;1/0;1
37,(10;14),0,12,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5,3;-7/3;-5/4;-5/4;-3/4;-4/4;-3/3;-2/2;-2/1;-2/0;-2/0;-3/0;-2/0;-3
46,(11;4),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,4;3/5;3/4;3/3;3/2;3/1;3
34,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-6;7/-6;6/-5;6/-4;6/-3;6/-3;5/-2;5/-2;4/-2;3/-2;1/-2;2/-2;0/-2;-1/-2;-3
47,(11;4),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,4;3/4;2/3;2/2;3/1;3/1;4/0;3
43,(4;11),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3,-3;-4/-3;-2/-3;0/-3;1/-2;1/-2;2/-3;2/-1;2/-1;1/-1;0/0;-1
44,(0;8),0,14,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;-1/-7;0/-6;0/-4;0/-3;1/-2;1/0;1/0;2/0;1/-1;1/-1;0/-1;-2/-1;-3/-1;-4/0;-5
38,(10;14),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,3;-7/3;-6/3;-4/3;-2/3;0/2;1/0;1/0;0/1;0/2;0/1;-1/2;-1/2;-2/1;-3/1;-4
35,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-5;7/-5;6/-4;6/-3;6/-4;6/-3;6/-2;6/-2;5/-2;4/-2;3/-2;1/-2;0/-2;-1/-2;-3
48,(11;4),0,3,-100,0;7/0;6/0;5/0;4,4;3/4;4/3;4/1;4
44,(4;11),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,-3;-4/-3;-3/-3;-2/-3;0/-2;1/-1;2
49,(11;4),0,3,-100,0;7/0;6/0;5/0;4,4;3/3;3/2;4/1;4
39,(10;14),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,3;-7/3;-6/3;-4/3;-2/3;0/2;0/1;1
45,(4;11),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,-3;-4/-3;-2/-3;-1/-3;1/-2;1/-1;1
45,(0;8),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2,-7;-1/-6;0/-5;0/-6;0/-4;0/-3;0/-3;1/-2;1/0;1/0;0
50,(11;4),0,12,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5,4;3/4;2/3;2/2;3/2;4/0;4/1;4/1;3/1;1/1;0/1;-1/0;-2/0;-3
36,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-6;7/-5;7/-4;7/-2;7/-2;5/-1;4/-1;3/-1;1/-1;0/-1;-1/-1;-2/-1;-3/0;-4/0;-5
40,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,3;-7/4;-7/4;-5/4;-3/4;-2/4;-1/2;-1/1;0/0;0
46,(4;11),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2,-3;-4/-3;-2/-3;-1/-3;1/-2;1/-1;1/0;1/0;0/1;0/0;0
37,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-5;7/-3;7/-2;7/-2;6/-2;7/-2;5/-2;4/-2;3/-2;2/-2;0/-2;-1/-2;-2/-2;-3/-2;-4
46,(0;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;-1/-6;0/-5;0/-6;0/-5;0/-4;0/-2;0/0;0/-1;0/0;0/0;-1/-1;-1/-1;-3/-1;-4/0;-5
41,(10;14),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,3;-7/3;-6/3;-5/3;-3/3;-1/3;0/1;0
47,(0;8),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2,-7;-1/-6;0/-6;1/-5;1/-3;1/-2;1/-3;1/-1;1/0;1/0;0
47,(4;11),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,-3;-4/-3;-2/-3;-1/-3;-2/-3;0/-2;0/-1;0
42,(10;14),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,3;-7/3;-6/2;-6/2;-4/2;-2/2;-1/1;-1/0;0/0;1/0;0/1;0/1;-1/1;-2/2;-2/2;-3
48,(4;11),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,-3;-4/-3;-2/-3;-1/-3;0/-3;1/-1;1
38,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-6;7/-6;6/-5;6/-4;6/-3;6/-3;5/-3;4/-3;3/-2;2/-2;0/-1;-1/-1;-3/0;-4/0;-5
48,(0;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;-1/-6;0/-5;0/-4;0/-3;0/-2;1/0;1/0;0/0;-1/-1;-1/-1;-2/0;-2/0;-3/1;-3/1;-5
43,(10;14),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3,3;-7/3;-5/3;-4/3;-3/3;-2/3;0/1;0/0;0/0;-1/-1;-1/0;-1
49,(4;11),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,-3;-4/-3;-2/-3;-1/-2;-1/-2;0/-2;1/-1;1
44,(10;14),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2,3;-7/3;-6/3;-4/2;-4/2;-3/2;-1/2;0/0;0/-1;0/0;0
49,(0;8),0,12,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5,-7;-1/-6;0/-5;0/-4;0/-3;1/-1;1/0;1/0;0/0;1/0;0/0;-1/0;-2/0;-3
39,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-6;7/-5;7/-5;6/-4;6/-3;6/-3;5/-3;4/-2;3/-2;2/-1;2/-1;0/0;0/0;-1/0;-3
50,(4;11),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3,-3;-4/-3;-5/-3;-4/-4;-4/-4;-3/-4;-1/-3;-1/-2;-1/-2;0/-2;-1/0;-1
45,(10;14),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,3;-7/3;-5/3;-6/3;-4/2;-4/2;-3/2;-1/1;-1
50,(0;8),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,-7;-1/-7;-2/-7;-1/-7;0/-6;0/-5;0/-3;0/-2;0/-1;0
40,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-7;6/-6;6/-5;6/-4;6/-3;6/-3;7/-3;6/-3;4/-3;2/-4;2/-4;1/-3;0/-3;-1/-3;-3
46,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,3;-7/3;-5/3;-3/4;-3/4;-1/3;-1/2;0/0;0/0;1
41,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-6;7/-4;7/-2;7/-1;6/-1;5/-2;5/-2;3/-2;2/-1;1/-1;0/-2;0/-2;1/-2;0/-2;-1
47,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,3;-7/3;-5/3;-3/3;-2/3;-1/3;0/2;0/0;0/-1;0
42,(0;0),0,13,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6,-7;7/-6;7/-5;7/-3;7/-2;7/-2;6/-2;4/-2;3/-1;3/-1;2/-1;1/-1;-1/-1;-3/0;-4
48,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,3;-7/3;-5/3;-4/3;-3/3;-1/3;0/1;0/0;0/1;0
49,(10;14),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,3;-7/3;-5/3;-4/3;-2/3;0/2;0/1;0
43,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-5;7/-6;7/-4;7/-4;6/-2;6/-2;5/-2;4/-2;5/-2;4/-2;3/-2;2/-2;1/-2;-1/-2;-2
50,(10;14),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2,3;-7/2;-7/2;-5/2;-4/2;-3/2;-1/1;0/0;0/1;0/0;0
44,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-6;7/-5;7/-4;7/-4;6/-2;6/-3;6/-3;5/-3;3/-2;2/-2;0/-2;-1/-1;-2/-1;-4/0;-5
45,(0;0),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2,-7;7/-5;7/-3;7/-2;7/-1;7/-1;5/-1;3/-1;2/0;1/0;0
46,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-5;7/-4;7/-3;7/-2;7/-2;5/-1;4/-1;2/-1;1/0;1/0;-1/0;-2/0;-1/0;-2/0;-3
47,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-5;7/-3;7/-4;7/-3;7/-3;6/-3;5/-3;4/-3;3/-2;2/-2;1/-2;0/-3;0/-2;0/-3;0
48,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-5;7/-3;7/-2;7/-2;6/-1;5/-1;3/-2;3/-2;2/-2;1/-1;0/-1;-1/-2;-1/-2;-2/-2;-3
49,(0;0),0,12,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5,-7;7/-5;7/-3;7/-1;7/-1;6/-1;5/-1;4/-1;2/-1;3/-1;1/-1;-1/0;-1/0;-3
50,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-6;7/-4;7/-5;7/-3;7/-3;6/-3;5/-2;4/-2;3/-1;3/-1;1/-1;-1/-1;-3/-1;-4/0;-5
