seed, starting_position, habit_result, habit_len, habit_reward, prey_trajectory, predator_trajectory
23,(0;8),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;-1/-7;-2/-7;-1/-6;0/-7;0/-5;0/-4;0/-3;0/-2;0/-3;0/-2;0/-1;-1/-1;-2/-1;-3/-1;-4
27,(0;0),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,-7;7/-6;7/-4;7/-3;7/-2;6/-1;5/-1;3/0;2/0;1
24,(0;8),0,8,-100,0;7/0;6/1;6/2;6/2;5/2;4/2;3/2;2/2;1,-7;-1/-6;0/-5;1/-5;2/-4;2/-3;2/-2;2/-1;2/1;2
28,(0;0),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,-7;7/-5;7/-3;7/-2;7/-2;6/-1;5/-1;3/0;2
28,(11;4),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,4;3/4;4/4;5/4;6/4;7/4;6/4;5/4;4/3;3/2;2/2;1/2;-1/2;-2/2;-3/2;-4
19,(10;14),0,14,-100,0;7/-1;7/-2;7/-3;7/-4;7/-5;7/-6;7/-6;6/-7;6/-7;5/-7;4/-7;3/-7;2/-6;2/-6;1,3;-7/3;-6/3;-5/3;-4/3;-3/3;-4/3;-2/2;-2/1;-2/0;-1/0;0/-1;0/-2;0/-4;0/-5;1
25,(0;8),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2,-7;-1/-7;0/-6;0/-5;0/-4;0/-3;0/-1;0/0;0/1;0/0;0
29,(0;0),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3,-7;7/-5;7/-4;7/-2;7/-1;6/-1;5/-1;4/-1;3/-1;2/-1;0/0;-1
25,(4;11),0,7,-100,0;7/0;6/0;5/0;6/1;6/1;5/1;4/1;3,-3;-4/-3;-3/-3;-2/-3;0/-3;1/-2;2/-1;3/0;3
20,(10;14),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,3;-7/3;-6/3;-5/3;-4/3;-3/3;-1/2;0/1;0
29,(11;4),0,3,-100,0;7/0;6/0;5/0;4,4;3/4;4/3;4/2;4
30,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-5;7/-4;7/-3;7/-2;6/-1;5/-1;3/-1;2/-1;1/0;0/0;-1/0;0/0;-1/0;0/-1;0
26,(0;8),0,13,-100,0;7/1;7/2;7/3;7/4;7/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2,-7;-1/-7;0/-5;0/-4;1/-2;1/-1;2/-1;3/0;4/2;4/2;5/2;4/3;3/3;1/4;0
30,(11;4),0,4,-100,0;7/0;6/0;5/0;4/0;3,4;3/5;3/4;3/2;3/1;3
21,(10;14),0,12,-100,0;7/0;6/0;5/0;4/0;3/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3,3;-7/3;-5/3;-4/3;-2/3;0/2;1/3;1/2;1/0;1/0;0/0;-1/1;-1/0;-1
27,(0;8),0,6,-100,0;7/0;6/0;5/0;4/0;3/1;3/0;3,-7;-1/-7;0/-5;0/-4;1/-3;1/-1;1/0;2
31,(11;4),0,5,-100,0;7/0;6/1;6/0;6/0;5/0;4,4;3/3;3/2;3/2;5/0;5/-1;5
26,(4;11),0,21,-100,0;7/0;6/0;5/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/4;-3/4;-4/4;-5/3;-5/2;-5/2;-6,-3;-4/-3;-3/-3;-1/-3;0/-3;2/-2;3/0;3/0;4/1;5/2;5/2;6/3;6/3;7/4;7/4;6/4;4/4;2/4;0/4;-1/4;-2/4;-4/2;-4
28,(0;8),0,6,-100,0;7/0;6/0;5/0;4/1;4/1;3/0;3,-7;-1/-6;0/-5;1/-3;1/-2;2/-1;2/0;2
32,(11;4),0,5,-100,0;7/0;6/0;5/0;4/-1;4/-1;3,4;3/4;2/3;2/2;2/1;3/0;3
27,(4;11),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,-3;-4/-3;-3/-3;-2/-3;-1/-3;0/-2;1/0;1/-1;1
31,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-6;7/-5;7/-4;7/-3;7/-2;6/-2;5/-2;4/-2;2/-2;1/-1;0/-1;-1/-1;-3/-1;-4/-1;-5
22,(10;14),0,22,-100,0;7/-1;7/-1;6/-1;5/0;5/0;4/-1;4/-2;4/-3;4/-4;4/-4;3/-4;2/-4;1/-5;1/-5;0/-5;-1/-5;-2/-5;-3/-5;-4/-5;-5/-4;-5/-4;-6/-4;-7,3;-7/3;-6/3;-5/3;-4/3;-3/3;-1/3;1/2;1/0;1/1;1/0;1/-1;1/-3;1/-2;1/-3;1/-5;1/-4;1/-4;0/-5;0/-5;-1/-5;-2/-5;-4/-4;-5
28,(4;11),0,6,-100,0;7/0;6/0;5/0;6/0;5/0;4/0;3,-3;-4/-3;-2/-3;-1/-3;1/-3;3/-2;3/-1;3
32,(0;0),0,13,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6,-7;7/-6;7/-4;7/-3;7/-2;7/-2;5/-2;4/-2;3/-2;2/-1;1/-1;0/-1;-2/-1;-3/0;-4
33,(11;4),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,4;3/4;4/4;5/5;5/6;5/5;5/4;5/4;4/3;3/2;2/2;1/2;0/2;-1/2;-2/2;-3
29,(0;8),0,24,-100,0;7/0;6/1;6/2;6/3;6/3;7/4;7/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/4;-3/4;-4/3;-4/3;-5/2;-5/2;-6/1;-6/0;-6/0;-7,-7;-1/-6;0/-5;1/-3;1/-2;1/-1;2/0;3/1;4/1;5/2;6/3;7/2;7/2;6/3;6/4;6/4;5/4;3/4;1/4;-1/4;-2/4;-3/3;-4/2;-5/1;-5/0;-5
34,(11;4),0,5,-100,0;7/0;6/-1;6/-1;5/0;5/0;4,4;3/4;2/3;2/2;2/1;2/1;4
29,(4;11),0,23,-100,0;7/0;6/0;5/0;4/0;5/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/4;-3/4;-4/4;-5/4;-6/4;-7/3;-7,-3;-4/-3;-2/-3;0/-3;1/-3;0/-3;1/-3;3/-2;3/0;3/0;4/1;4/2;5/2;6/1;6/2;5/2;3/3;2/3;1/3;0/3;-1/3;-3/3;-4/3;-5/3;-6
33,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-7;6/-7;7/-5;7/-4;7/-3;7/-3;6/-3;4/-3;3/-3;2/-3;1/-2;0/-2;-1/-2;-3/-1;-4
30,(0;8),0,10,-100,0;7/0;6/0;5/0;6/0;5/0;6/0;5/0;4/1;4/1;3/0;3,-7;-1/-6;0/-5;1/-3;1/-2;1/-2;2/-2;4/-1;4/-1;3/1;3/2;3
35,(11;4),0,3,-100,0;7/0;6/0;5/0;4,4;3/3;3/2;3/1;4
23,(10;14),1,28,100,0;7/-1;7/-2;7/-3;7/-4;7/-5;7/-6;7/-6;6/-7;6/-6;6/-6;5/-6;4/-6;3/-6;2/-6;1/-5;1/-5;0/-5;-1/-5;-2/-5;-3/-4;-3/-4;-4/-4;-5/-4;-6/-4;-7/-3;-7/-2;-7/-1;-7/0;-7,3;-7/2;-7/2;-6/2;-5/2;-4/2;-2/2;-1/1;-1/0;0/-1;0/-2;1/-3;2/-4;3/-4;4/-5;4/-6;5/-7;6/-7;4/-7;3/-7;1/-6;1/-6;0/-5;0/-5;-2/-5;-3/-5;-5/-4;-5/-3;-5/-3;-4
34,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-6;7/-5;7/-4;7/-3;7/-3;6/-3;5/-3;4/-3;3/-2;2/-2;1/-2;-1/-1;-2/-1;-3/-1;-4
36,(11;4),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,4;3/3;3/2;4/0;4/0;5/0;4
30,(4;11),0,15,-100,0;7/0;6/-1;6/-1;5/0;5/0;6/1;6/2;6/2;5/2;6/2;5/2;4/3;4/2;4/2;3/2;2,-3;-4/-3;-2/-3;0/-3;1/-3;2/-2;3/-2;2/-2;3/0;3/1;4/2;5/2;4/2;3/2;4/2;5/2;4
31,(0;8),0,19,-100,0;7/0;6/0;5/0;4/0;5/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/4;-3/4;-4,-7;-1/-7;0/-5;0/-4;1/-3;1/-3;2/-2;3/-1;4/1;4/1;5/2;6/2;7/2;6/1;6/2;5/2;3/3;2/3;0/3;-1/4;-2
37,(11;4),0,3,-100,0;7/0;6/0;5/0;4,4;3/4;4/3;4/2;4
35,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-5;7/-4;7/-2;7/-1;6/0;6/0;5/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-4/0;-5
31,(4;11),0,11,-100,0;7/1;7/1;6/1;5/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2,-3;-4/-3;-3/-3;-1/-3;0/-2;1/-2;0/-2;1/-2;2/-1;3/0;4/2;4/4;4
24,(10;14),0,15,-100,0;7/0;6/-1;6/-2;6/-2;5/-3;5/-4;5/-5;5/-6;5/-6;4/-6;3/-7;3/-6;3/-6;4/-6;3/-6;4,3;-7/3;-5/3;-3/3;-2/3;0/2;0/2;-1/3;-1/2;-1/0;-1/-1;-1/-2;0/-4;0/-5;1/-5;2/-6;3
38,(11;4),0,6,-100,0;7/0;6/0;5/-1;5/-2;5/-3;5/-4;5,4;3/3;3/2;3/1;4/0;4/-1;4/-3;4
32,(0;8),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,-7;-1/-7;0/-6;0/-4;0/-3;0/-2;1/-1;1
25,(10;14),0,11,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4,3;-7/3;-6/3;-5/3;-3/3;-1/2;0/2;-1/1;-1/0;-1/-1;-1/0;-1/0;-2
39,(11;4),0,4,-100,0;7/0;6/0;5/-1;5/0;5,4;3/3;3/2;3/1;3/0;4
36,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-6;7/-7;7/-5;7/-4;7/-3;7/-3;5/-4;5/-4;4/-3;3/-3;1/-2;0/-2;-2/-1;-3/-1;-5
32,(4;11),0,10,-100,0;7/0;6/0;5/0;6/1;6/1;5/1;4/1;3/1;2/0;2/0;1,-3;-4/-3;-3/-3;-1/-3;0/-3;2/-2;3/0;3/1;3/0;3/1;3/0;3
37,(0;0),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3,-7;7/-5;7/-4;7/-2;7/-1;6/-1;5/-2;5/-2;3/-1;2/-1;0/0;-1
33,(0;8),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,-7;-1/-7;0/-6;0/-4;0/-3;0/-2;1/-1;1
40,(11;4),0,3,-100,0;7/0;6/0;5/0;4,4;3/4;2/3;3/1;3
38,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-6;7/-4;7/-3;7/-2;6/-1;5/-1;4/-1;3/-1;1/-1;0/-2;0/-1;-1/-1;-2/-1;-4/-1;-5
41,(11;4),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,4;3/5;3/5;2/3;2/2;2/1;2
33,(4;11),0,23,-100,0;7/0;6/0;5/0;4/0;5/1;5/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/4;-3/4;-4/4;-5/4;-6/4;-7/3;-7,-3;-4/-2;-4/-2;-3/-2;-1/-2;1/-2;2/-1;2/-1;3/0;4/1;4/2;5/2;6/3;6/3;7/4;7/4;6/4;4/4;2/4;0/4;-2/3;-2/3;-4/3;-5/3;-6
34,(0;8),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2,-7;-1/-7;0/-6;0/-5;0/-4;0/-2;0/-1;0/-1;1/0;1/0;0
39,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-6;7/-4;7/-2;7/-2;6/-1;5/-1;4/-1;3/-1;2/-1;1/-1;-1/-1;-2/-1;-3/0;-3/0;-5
26,(10;14),1,28,100,0;7/0;6/0;5/-1;5/-1;6/-2;6/-3;6/-4;6/-4;5/-5;5/-6;5/-6;4/-6;3/-6;2/-5;2/-5;1/-5;0/-5;-1/-5;-2/-5;-3/-4;-3/-4;-4/-4;-5/-4;-6/-4;-7/-3;-7/-2;-7/-1;-7/0;-7,3;-7/3;-6/3;-4/3;-3/2;-3/2;-1/2;1/1;1/0;2/-1;2/-3;2/-3;3/-4;3/-5;4/-6;5/-6;5/-5;5/-5;6/-4;6/-4;7/-5;7/-4;7/-4;6/-4;5/-4;3/-4;2/-4;3/-4;2/-4;0
42,(11;4),0,5,-100,0;7/0;6/1;6/1;5/2;5/2;4,4;3/4;2/5;2/4;2/3;2/3;4
34,(4;11),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,-3;-4/-3;-3/-3;-2/-3;-1/-3;1/-1;1
43,(11;4),0,3,-100,0;7/0;6/-1;6/-1;5,4;3/3;3/2;4/0;4
40,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-7;6/-5;6/-3;6/-1;6/-1;5/-1;4/-1;5/-1;3/-1;1/-1;0/-1;-1/-1;-2/-1;-4/-1;-5
35,(4;11),0,16,-100,0;7/0;6/0;5/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/5;0/5;1/4;1,-3;-4/-3;-2/-2;-2/-2;-1/-2;1/-2;2/-1;2/0;3/-1;3/0;4/1;4/3;4/3;3/4;2/4;1/5;1/5;0
27,(10;14),0,13,-100,0;7/-1;7/-2;7/-3;7/-4;7/-5;7/-6;7/-6;6/-6;5/-6;4/-6;3/-7;3/-6;3/-6;2,3;-7/3;-6/3;-5/3;-4/3;-2/3;0/1;0/0;1/-1;1/-3;1/-4;2/-4;1/-5;1/-5;2
44,(11;4),0,11,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4,4;3/5;3/5;2/3;2/1;2/0;2/0;3/0;2/0;1/0;0/0;-1/0;-2
35,(0;8),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3,-7;-1/-6;0/-5;0/-4;0/-3;1/-2;1/0;1/0;0/1;0/0;0/0;-1
36,(4;11),0,8,-100,0;7/0;6/0;5/0;4/1;4/1;5/1;4/2;4/2;3,-3;-4/-3;-3/-3;-2/-3;-1/-3;0/-2;1/-1;2/0;2/1;2
36,(0;8),0,9,-100,0;7/0;6/0;5/0;4/0;5/0;4/1;4/1;3/1;2/0;2,-7;-1/-7;0/-6;0/-5;0/-4;0/-4;1/-2;1/-1;2/1;2/1;3
41,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-6;7/-5;7/-4;7/-5;7/-3;7/-3;6/-4;6/-4;5/-4;4/-4;3/-4;1/-4;0/-4;-1/-4;-2
28,(10;14),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,3;-7/3;-5/3;-4/3;-2/3;0/2;1/0;1/1;1
45,(11;4),1,26,100,0;7/0;6/0;5/-1;5/-2;5/-3;5/-4;5/-5;5/-6;5/-6;4/-6;3/-6;2/-5;2/-5;1/-5;0/-5;-1/-5;-2/-5;-3/-5;-4/-5;-5/-4;-5/-4;-6/-4;-7/-3;-7/-2;-7/-1;-7/0;-7,4;3/4;2/3;2/2;2/1;3/0;3/1;3/0;3/-1;3/-3;3/-4;3/-4;4/-5;4/-6;5/-5;5/-5;6/-5;5/-5;4/-4;4/-4;3/-4;1/-4;0/-4;-1/-4;-2/-4;-3/-4;-4/-3;-4
37,(0;8),0,10,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3,-7;-1/-6;0/-5;0/-4;1/-3;1/-1;1/0;1/0;2/0;1/0;0/0;-1
42,(0;0),0,13,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6,-7;7/-6;7/-4;7/-2;7/-2;6/-1;5/-1;3/0;2/1;2/1;1/1;0/1;-2/1;-3/0;-4
37,(4;11),1,24,100,0;7/1;7/1;6/1;5/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/4;-3/4;-4/4;-5/4;-6/4;-7/3;-7/2;-7/1;-7/0;-7,-3;-4/-3;-2/-3;0/-3;1/-2;2/-2;3/0;3/0;4/1;5/2;5/2;6/1;6/0;6/0;5/0;4/0;3/0;2/0;1/1;0/1;-2/1;-3/1;-4/2;-4/2;-5/2;-6
29,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,3;-7/3;-5/3;-3/3;-2/3;-1/3;0/1;0/0;0/0;1
46,(11;4),0,6,-100,0;7/0;6/0;5/0;6/0;5/0;4/0;3,4;3/5;3/5;2/3;2/3;3/2;3/1;3
38,(0;8),0,8,-100,0;7/1;7/1;6/1;5/1;4/2;4/2;5/2;4/2;3,-7;-1/-7;0/-5;0/-4;0/-3;0/-2;0/-1;1/-1;2/1;2
38,(4;11),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,-3;-4/-3;-3/-3;-1/-3;0/-2;1/-1;2
47,(11;4),0,5,-100,0;7/0;6/0;5/0;4/0;3/0;2,4;3/4;2/3;3/1;3/0;3/-1;3
39,(0;8),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,-7;-1/-7;0/-5;0/-4;0/-3;1/-2;1/-1;1
43,(0;0),0,9,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2,-7;7/-5;7/-3;7/-2;7/-2;6/-1;5/-1;4/-1;2/0;1/0;0
48,(11;4),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,4;3/4;4/5;4/4;4/3;4/1;4/0;3
39,(4;11),0,17,-100,0;7/0;6/0;5/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/4;-3/4;-4,-3;-4/-3;-3/-3;-2/-3;-1/-3;0/-3;2/-2;2/-1;2/0;3/1;4/2;4/3;4/3;3/2;3/3;2/3;0/4;-1/4;-2
44,(0;0),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,-7;7/-6;7/-4;7/-2;7/-2;6/-1;5/-1;3/0;2
49,(11;4),0,4,-100,0;7/0;6/0;5/0;4/0;3,4;3/3;3/2;4/0;4/1;4
40,(0;8),0,10,-100,0;7/1;7/2;7/3;7/4;7/4;6/4;5/4;4/4;5/4;6/4;5,-7;-1/-7;0/-5;0/-4;1/-3;1/-2;1/-1;1/0;2/2;2/3;3/4;4
40,(4;11),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,-3;-4/-2;-4/-2;-3/-2;-2/-2;0/-1;1/0;1/-1;1
30,(10;14),1,28,100,0;7/-1;7/-2;7/-3;7/-4;7/-5;7/-6;7/-6;6/-6;5/-7;5/-6;5/-6;4/-6;3/-6;2/-5;2/-5;1/-5;0/-5;-1/-5;-2/-5;-3/-4;-3/-4;-4/-4;-5/-4;-6/-4;-7/-3;-7/-2;-7/-1;-7/0;-7,3;-7/3;-5/3;-4/3;-2/3;-1/2;0/1;0/0;0/-1;0/-2;1/-2;2/-3;2/-4;2/-4;4/-5;4/-6;5/-6;6/-6;5/-6;6/-5;6/-5;5/-5;6/-5;5/-6;5/-7;5/-7;4/-7;3/-7;1/-7;0
50,(11;4),0,7,-100,0;7/0;6/0;5/0;4/0;5/0;4/0;3/0;2,4;3/4;2/4;3/3;3/2;3/1;3/0;3/-1;3
41,(0;8),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,-7;-1/-7;0/-6;0/-5;0/-4;0/-2;0/-1;1
41,(4;11),0,10,-100,0;7/0;6/1;6/1;5/1;4/1;3/0;3/0;2/0;1/0;0/0;-1,-3;-4/-3;-3/-3;-2/-3;-1/-3;0/-2;0/-1;1/0;2/-1;2/0;2/0;1
31,(10;14),0,14,-100,0;7/0;6/0;5/0;4/-1;4/-2;4/-3;4/-4;4/-5;4/-6;4/-6;3/-7;3/-6;3/-6;2/-6;1,3;-7/3;-6/3;-5/3;-3/3;-1/2;0/1;0/0;0/-1;0/-1;1/-1;0/-2;1/-3;1/-4;1/-5;1
45,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-5;7/-3;7/-2;7/-2;6/-1;5/-1;6/-1;5/-1;3/-1;2/-1;0/-1;-2/-1;-3/-1;-4/0;-5
42,(4;11),0,6,-100,0;7/0;6/0;5/0;6/0;5/0;4/0;3,-3;-4/-3;-3/-3;-2/-3;-1/-3;1/-2;2/-1;2
46,(0;0),0,7,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0,-7;7/-5;7/-4;7/-2;7/-1;6/-1;5/-1;3/0;2
32,(10;14),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,3;-7/3;-6/3;-5/3;-3/3;-2/3;-1/2;-1/1;-1/1;-2
42,(0;8),0,8,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1,-7;-1/-7;0/-5;0/-4;1/-3;1/-2;1/0;1/-1;1/0;1
47,(0;0),0,14,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-5;7/-3;7/-2;7/-1;6/-1;5/-1;4/-1;2/-1;1/0;0/0;-1/1;-1/1;-2/1;-4/0;-5
43,(0;8),0,15,-100,0;7/0;6/0;5/1;5/1;4/1;5/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0,-7;-1/-6;0/-5;0/-4;1/-3;1/-1;1/-1;3/-1;4/0;4/0;3/1;3/2;4/3;4/4;4/4;3/4;2
43,(4;11),1,22,100,0;7/1;7/2;7/3;7/4;7/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/4;-3/4;-4/3;-4/3;-5/2;-5/2;-6/2;-7/1;-7/0;-7,-3;-4/-3;-2/-3;0/-3;2/-1;2/-1;3/0;4/1;5/2;5/2;6/2;7/3;7/2;7/3;7/3;6/3;7/4;7/4;6/4;4/4;3/4;1/4;-1/4;-3
48,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-5;7/-6;7/-5;7/-4;7/-3;6/-2;5/-2;4/-2;2/-1;1/-1;0/-1;-2/0;-3/0;-4/0;-5
44,(0;8),0,11,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4,-7;-1/-7;0/-6;0/-4;0/-3;1/-2;1/-1;1/-1;2/-1;1/-1;0/0;-1/0;-2
33,(10;14),1,28,100,0;7/-1;7/-1;6/-2;6/-2;5/-3;5/-4;5/-5;5/-6;5/-6;4/-6;3/-7;3/-6;3/-6;2/-5;2/-5;1/-5;0/-5;-1/-5;-2/-5;-3/-5;-4/-5;-5/-4;-5/-4;-6/-4;-7/-3;-7/-2;-7/-1;-7/0;-7,3;-7/2;-7/2;-5/2;-4/2;-2/2;-1/2;0/1;0/-1;0/-2;1/-2;2/-3;2/-4;3/-5;4/-5;5/-5;6/-4;6/-5;6/-5;5/-6;5/-6;3/-6;1/-6;0/-7;0/-7;-1/-7;-3/-6;-3/-5;-3/-4;-4
45,(0;8),0,6,-100,0;7/0;6/0;5/0;4/0;3/0;2/0;1,-7;-1/-6;0/-5;0/-4;0/-3;0/-2;0/-1;1
49,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-5;7/-6;7/-4;7/-3;7/-2;7/-2;5/-2;4/-2;2/-1;1/-1;-1/0;-1/0;-3/0;-4/0;-5
44,(4;11),1,26,100,0;7/1;7/1;6/0;6/0;5/0;6/1;6/2;6/3;6/4;6/4;5/4;4/4;3/4;2/4;1/4;0/4;-1/4;-2/4;-3/4;-4/3;-4/3;-5/2;-5/2;-6/1;-6/1;-7/0;-7,-3;-4/-3;-3/-3;-2/-2;-2/-2;-1/-2;1/-2;2/-1;3/0;4/2;4/2;6/3;6/3;7/2;7/2;6/3;6/2;6/2;5/2;4/3;4/2;4/2;3/2;2/2;1/2;-1/2;-2/2;-4
34,(10;14),0,10,-100,0;7/0;6/0;5/0;4/0;3/-1;3/-1;2/0;2/0;1/0;0/0;-1,3;-7/3;-6/3;-5/3;-6/3;-5/3;-3/3;-2/2;-1/1;-1/0;0/-1;0
46,(0;8),0,7,-100,0;7/0;6/1;6/1;5/1;4/1;3/1;2/1;1,-7;-1/-6;0/-5;0/-4;0/-3;0/-2;0/-1;1/0;1
50,(0;0),1,14,100,0;7/0;6/0;5/0;4/0;3/0;2/0;1/0;0/0;-1/0;-2/0;-3/0;-4/0;-5/0;-6/0;-7,-7;7/-6;7/-4;7/-3;7/-2;6/-2;5/-2;4/-2;3/-2;2/-2;1/-2;0/-1;-1/-1;-2/-1;-4/-1;-5
35,(10;14),0,13,-100,0;7/0;6/0;5/0;4/0;3/0;2/-1;2/-1;3/-1;4/-2;4/-3;4/-3;3/-3;2/-3;1,3;-7/3;-5/3;-4/3;-2/3;-1/2;0/1;0/0;1/0;2/0;3/-1;3/-3;3/-3;2/-2;2
